cfg_id,SCORE,CAND,MOVE,HMARGIN,instance,n,M,obj,proven,gap_pct,time_s,nodes,status
41,min,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.003,446878,TL
42,min,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.002,410865,TL
43,min,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,443651,TL
44,min,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,453449,TL
45,min,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,474336,TL
46,min,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,502287,TL
47,min,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,503551,TL
48,min,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300,467527,TL
49,min,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,496879,TL
50,min,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,502376,TL
51,min,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,473654,TL
52,min,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,501171,TL
53,min,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.001,500235,TL
54,sum,4,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,453748,TL
55,sum,4,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,444408,TL
56,sum,4,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,435047,TL
57,sum,4,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,456408,TL
58,sum,4,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,441893,TL
59,sum,4,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,438590,TL
60,sum,4,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.001,451015,TL
61,sum,4,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.002,444297,TL
62,sum,4,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.015,435955,TL
63,sum,8,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.005,169193,TL
64,sum,8,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.005,159302,TL
65,sum,8,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.007,156268,TL
66,sum,8,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.003,170134,TL
67,sum,8,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.006,157866,TL
68,sum,8,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.002,156961,TL
69,sum,8,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.002,171027,TL
70,sum,8,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.005,157222,TL
71,sum,8,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.5163,300.033,156198,TL
72,sum,16,0.3,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.008,163966,TL
73,sum,16,0.3,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.007,160322,TL
74,sum,16,0.3,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.005,161830,TL
75,sum,16,0.5,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.009,164859,TL
76,sum,16,0.5,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.012,160469,TL
77,sum,16,0.5,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.017,160351,TL
78,sum,16,0.8,2,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.004,166050,TL
79,sum,16,0.8,4,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.003,161127,TL
80,sum,16,0.8,8,cal_n25_rdd0.6_M3_s1256,25,3,206.265,0,61.8649,300.004,162121,TL
0,spread,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,728114,TL
1,spread,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,771156,TL
2,spread,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,760953,TL
3,spread,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,556635,TL
4,spread,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,571092,TL
5,spread,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,588862,TL
6,spread,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,514518,TL
7,spread,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,520168,TL
8,spread,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,526393,TL
9,spread,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,304.812,357509,TL
10,spread,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,322582,TL
11,spread,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,177735,TL
12,spread,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,304.065,357490,TL
13,spread,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,215575,TL
14,spread,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,301.334,130337,TL
15,spread,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,302.461,357490,TL
16,spread,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.129,205301,TL
17,spread,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.42,129955,TL
18,spread,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,168336,TL
19,spread,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,189906,TL
20,spread,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.047,92158,TL
21,spread,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,93390,TL
22,spread,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,99850,TL
23,spread,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.045,77488,TL
24,spread,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,55798,TL
25,spread,16,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.002,61217,TL
26,spread,16,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,52410,TL
27,min,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300,478559,TL
28,min,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,447076,TL
29,min,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300,439410,TL
30,min,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,386837,TL
31,min,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,445762,TL
32,min,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,437483,TL
33,min,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,195299,TL
34,min,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,221721,TL
35,min,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,218984,TL
36,min,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.006,134740,TL
37,min,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.002,148551,TL
38,min,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.002,150012,TL
39,min,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,124851,TL
40,min,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.002,130604,TL
41,min,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.004,132830,TL
42,min,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,66070,TL
43,min,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,74365,TL
44,min,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,76740,TL
45,min,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300,97602,TL
46,min,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.002,81469,TL
47,min,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.018,85297,TL
48,min,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,109605,TL
49,min,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,50805,TL
50,min,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,56727,TL
51,min,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.006,50133,TL
52,min,16,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,34181,TL
53,min,16,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.021,36418,TL
54,sum,4,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,498377,TL
55,sum,4,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,495869,TL
56,sum,4,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.004,483471,TL
57,sum,4,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,355148,TL
58,sum,4,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,394964,TL
59,sum,4,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,331147,TL
60,sum,4,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,181153,TL
61,sum,4,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300,199456,TL
62,sum,4,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,179128,TL
63,sum,8,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.001,90234,TL
64,sum,8,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.113,36296,TL
65,sum,8,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.371,35716,TL
66,sum,8,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.294,51721,TL
67,sum,8,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,99258,TL
68,sum,8,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.003,98063,TL
69,sum,8,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,301.006,39701,TL
70,sum,8,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.002,56728,TL
71,sum,8,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,52573,TL
72,sum,16,0.3,2,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.005,134758,TL
73,sum,16,0.3,4,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.003,117506,TL
74,sum,16,0.3,8,cal_n30_rdd0.3_M4_s1303,30,4,76.5129,0,100,300.22,76743,TL
75,sum,16,0.5,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,107530,TL
76,sum,16,0.5,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.005,97511,TL
77,sum,16,0.5,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.01,73748,TL
78,sum,16,0.8,2,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,60843,TL
79,sum,16,0.8,4,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.001,56196,TL
80,sum,16,0.8,8,cal_n30_rdd0.3_M4_s1303,30,4,76.3797,0,100,300.002,57819,TL
0,spread,4,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,353.813,0,84.3315,300.672,2623,TL
1,spread,4,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,353.813,0,84.3315,300.759,2623,TL
2,spread,4,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,353.813,0,84.3315,300.777,2623,TL
3,spread,4,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,353.813,0,85.5113,300.922,2603,TL
4,spread,4,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,353.813,0,85.5113,301.008,2603,TL
5,spread,4,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,353.813,0,85.5113,300.977,2603,TL
6,spread,4,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,361.423,0,84.8991,300.03,2559,TL
7,spread,4,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,361.423,0,84.8991,300.007,2559,TL
8,spread,4,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,361.423,0,84.8991,300.016,2559,TL
9,spread,8,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,85.4769,300.414,165,TL
10,spread,8,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,85.4769,300.2,165,TL
11,spread,8,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,85.4769,300.228,165,TL
12,spread,8,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,85.8731,300.327,97,TL
13,spread,8,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,85.8731,300.209,97,TL
14,spread,8,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,85.8731,300.339,97,TL
15,spread,8,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,86.06,300.981,52,TL
16,spread,8,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,86.06,300.954,52,TL
17,spread,8,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,367.739,0,86.06,300.958,52,TL
18,spread,16,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.143,158,TL
19,spread,16,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.113,158,TL
20,spread,16,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.135,158,TL
21,spread,16,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.279,135,TL
22,spread,16,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.276,135,TL
23,spread,16,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.216,135,TL
24,spread,16,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.251,101,TL
25,spread,16,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.247,101,TL
26,spread,16,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,365.861,0,85.9884,300.256,101,TL
27,min,4,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,379.855,0,86.3845,300.018,27934,TL
28,min,4,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,379.855,0,86.5046,301.15,27920,TL
29,min,4,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,379.855,0,86.5046,301.672,27920,TL
30,min,4,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,382.609,0,86.6018,309.442,27920,TL
31,min,4,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,382.609,0,86.6018,309.306,27920,TL
32,min,4,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,382.609,0,86.6018,309.433,27920,TL
33,min,4,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,386.807,0,86.7472,303.028,27920,TL
34,min,4,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,386.807,0,86.7472,303.084,27920,TL
35,min,4,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,386.807,0,86.7472,303.036,27920,TL
36,min,8,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,386.535,0,86.492,301.771,23056,TL
37,min,8,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,386.535,0,86.492,301.763,23056,TL
38,min,8,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,386.535,0,86.492,301.845,23056,TL
39,min,8,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,386.535,0,86.5153,303.279,23055,TL
40,min,8,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,386.535,0,86.5153,303.395,23055,TL
41,min,8,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,386.535,0,86.5153,303.312,23055,TL
42,min,8,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.9743,300.044,63,TL
43,min,8,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.9743,300.023,65,TL
44,min,8,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.9743,300.022,65,TL
45,min,16,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.053,404,TL
46,min,16,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.045,404,TL
47,min,16,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.005,405,TL
48,min,16,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.066,249,TL
49,min,16,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.074,249,TL
50,min,16,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.012,251,TL
51,min,16,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.048,99,TL
52,min,16,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.062,93,TL
53,min,16,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.5038,300.05,99,TL
54,sum,4,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,387.443,0,86.7689,302.729,20121,TL
55,sum,4,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,387.443,0,86.7689,302.833,20121,TL
56,sum,4,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,387.443,0,86.7689,302.83,20121,TL
57,sum,4,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,387.443,0,86.7689,303.457,19853,TL
58,sum,4,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,387.443,0,86.7689,303.422,19853,TL
59,sum,4,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,387.443,0,86.7689,303.564,19853,TL
60,sum,4,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.9743,300.098,46,TL
61,sum,4,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.9743,300.111,46,TL
62,sum,4,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,393.552,0,86.9743,300.096,46,TL
63,sum,8,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,369.84,0,84.8,301.263,368,TL
64,sum,8,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,369.84,0,84.8,301.199,368,TL
65,sum,8,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,369.84,0,84.8,301.169,368,TL
66,sum,8,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,369.84,0,84.5413,301.699,359,TL
67,sum,8,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,369.84,0,84.5413,301.767,359,TL
68,sum,8,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,369.84,0,84.5413,301.726,359,TL
69,sum,8,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,372.412,0,84.9216,300.266,349,TL
70,sum,8,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,372.412,0,84.9216,300.299,349,TL
71,sum,8,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,372.412,0,84.9216,300.294,349,TL
72,sum,16,0.3,2,cal_n30_rdd0.6_M2_s1306,30,2,375.363,0,86.3431,300.085,325,TL
73,sum,16,0.3,4,cal_n30_rdd0.6_M2_s1306,30,2,375.363,0,86.3431,300.085,325,TL
74,sum,16,0.3,8,cal_n30_rdd0.6_M2_s1306,30,2,375.363,0,86.3431,300.116,325,TL
75,sum,16,0.5,2,cal_n30_rdd0.6_M2_s1306,30,2,375.61,0,86.3521,300.094,232,TL
76,sum,16,0.5,4,cal_n30_rdd0.6_M2_s1306,30,2,375.61,0,86.3521,300.057,232,TL
77,sum,16,0.5,8,cal_n30_rdd0.6_M2_s1306,30,2,375.61,0,86.3521,300.012,232,TL
78,sum,16,0.8,2,cal_n30_rdd0.6_M2_s1306,30,2,375.61,0,86.3521,300.026,94,TL
79,sum,16,0.8,4,cal_n30_rdd0.6_M2_s1306,30,2,375.61,0,86.3521,300.005,94,TL
80,sum,16,0.8,8,cal_n30_rdd0.6_M2_s1306,30,2,375.61,0,83.9979,300.047,89,TL
